Period,Sensor,Vegetation,North,West,Calendar Day,Hour,Temp,Humidity,Precipitation,AcouOccupancy_left,Bioac_left,Ht_left,Hf_left,H_left,ACI_left,AEI_villa_left,M_left,NDSI_left,ADI_left,npic_left
1,15106,Prairie,39.98587,86.03817,20150511,6,61.2,97,0,0.991097349,38.74859605,0.979638567,0.968953839,0.949224551,1931.181322,0.787348,9.54E-12,0.816494844,1.818069,9
1,15106,Prairie,39.98587,86.03817,20150511,7,62.6,97,0,0.383781692,37.55921908,0.9798221,0.965978307,0.946486893,1837.73645,0.891926,9.55E-12,0.557926398,1.093951,11
1,15106,Prairie,39.98587,86.03817,20150511,8,64.6,92,0,0.051674086,34.49580478,0.974879416,0.97102496,0.946632246,1832.692605,0.941421,8.70E-12,0.203393402,0.316661,7
1,15106,Prairie,39.98587,86.03817,20150511,9,67.5,86,0,0.001548287,35.73862824,0.969403815,0.970976991,0.9412688,1869.67567,0.954462,7.53E-12,0.086484323,0.006416,11
1,15106,Prairie,39.98587,86.03817,20150511,10,72.3,74,0,0.021288949,50.74926218,0.965235104,0.951457712,0.918380384,1933.540631,0.84053,6.98E-12,0.968859908,1.271999,27
1,15106,Prairie,39.98587,86.03817,20150511,11,74.7,67,0,0.000193536,31.74111167,0.969656697,0.977031339,0.947384981,2021.161956,0.954545,7.70E-12,-0.038291183,0,13
1,15106,Prairie,39.98587,86.03817,20150511,12,76.8,65,0,0.002709503,33.34002728,0.967504705,0.9721997,0.940607784,1923.894173,0.954297,7.39E-12,0.227277566,0.018843,13
1,15106,Prairie,39.98587,86.03817,20150511,13,80.2,66,0,0.018966518,55.07394968,0.964966188,0.959028683,0.925430253,2204.804097,0.878375,6.94E-12,0.989218615,1.162173,21
1,15106,Prairie,39.98587,86.03817,20150511,14,76.6,73,0.01,0.030965744,50.04329735,0.969098459,0.963559363,0.933783894,2305.297544,0.765018,7.50E-12,0.952190459,1.696816,45
1,15106,Prairie,39.98587,86.03817,20150511,15,72.7,84,0.02,0.005419005,34.28019457,0.971243666,0.975987803,0.947921972,2049.472496,0.954459,7.89E-12,-0.004561938,0.007576,4
1,15106,Prairie,39.98587,86.03817,20150511,16,74.8,68,0.03,0.014515193,44.91413678,0.973237028,0.963174019,0.93739662,2108.412637,0.927474,7.97E-12,0.813345902,0.494626,24
1,15106,Prairie,39.98587,86.03817,20150511,17,73.6,67,0.03,0,31.22796182,0.959106927,0.980443597,0.940350246,1991.985878,0.954545,6.03E-12,-0.039530802,0,2
1,15106,Prairie,39.98587,86.03817,20150511,18,72.5,66,0.03,0.003096574,44.06038792,0.965261761,0.964006859,0.930518958,1984.685882,0.94146,7.08E-12,0.741082548,0.351363,17
1,15106,Prairie,39.98587,86.03817,20150511,19,71.8,69,0.03,0.000774144,31.76837245,0.967522067,0.978242526,0.946471231,2043.924667,0.954545,7.35E-12,-0.033265716,0,6
1,15106,Prairie,39.98587,86.03817,20150511,20,70.7,71,0.03,0,30.47823858,0.972070339,0.976956353,0.949670292,1915.487021,0.954545,8.16E-12,0.034327329,0,4
1,15106,Prairie,39.98587,86.03817,20150511,21,68.2,75,0.03,0.088445907,43.94426335,0.968483084,0.969726617,0.939163825,1948.209499,0.877039,7.58E-12,0.981533032,1.250452,12
1,15106,Prairie,39.98587,86.03817,20150511,22,67.3,79,0.03,0,28.95990539,0.966463258,0.976487825,0.943739604,1870.906527,0.954545,7.18E-12,0.094746647,0,2
1,15106,Prairie,39.98587,86.03817,20150511,23,65.8,76,0.03,0,32.95182951,0.965255617,0.981318235,0.947222939,1909.017997,0.954545,7.11E-12,0.0030444,0,1
2,15106,Prairie,39.98587,86.03817,20150603,0,54.5,94,0,1,29.86054459,0.980717543,0.973752999,0.954976649,1920.890896,0.380151,9.72E-12,0.898272339,2.815893,6
2,15106,Prairie,39.98587,86.03817,20150603,1,52.3,96,0,1,29.5008488,0.980560067,0.972565691,0.953659079,1951.760795,0.501939,9.68E-12,0.89538153,2.644774,8
2,15106,Prairie,39.98587,86.03817,20150603,2,51.4,97,0,1,25.83459904,0.980961576,0.978353734,0.95972742,1796.399503,0.396056,9.75E-12,0.557359508,2.801978,4
2,15106,Prairie,39.98587,86.03817,20150603,3,51.1,97,0,0.310818657,26.4002183,0.978010336,0.978246624,0.956735309,1815.136978,0.942425,9.07E-12,0.182217449,0.393972,1
2,15106,Prairie,39.98587,86.03817,20150603,4,50.2,98,0,1,30.05555218,0.980702893,0.971325149,0.952581384,1967.824447,0.422676,9.64E-12,0.780428485,2.76543,8
2,15106,Prairie,39.98587,86.03817,20150603,5,51.1,98,0,0.65628024,30.46361289,0.980313949,0.971210425,0.952091128,1990.497122,0.609297,9.57E-12,0.916822738,2.419207,9
2,15106,Prairie,39.98587,86.03817,20150603,6,49.5,98,0,0.264176505,77.18524061,0.902637131,0.971629989,0.877029306,2122.962673,0.604624,3.26E-12,0.999211094,2.445463,21
2,15106,Prairie,39.98587,86.03817,20150603,7,49.5,99,0,0.255660925,73.43615027,0.909492419,0.970997239,0.883114628,2346.358021,0.561706,3.07E-12,0.999205921,2.53683,18
2,15106,Prairie,39.98587,86.03817,20150603,8,52.2,99,0,0.533578479,30.50586012,0.980711971,0.976254986,0.957424952,1841.557958,0.821881,9.71E-12,-0.283495048,1.592264,11
2,15106,Prairie,39.98587,86.03817,20150603,9,59.7,89,0,0.208438165,64.59131973,0.959659654,0.969645295,0.930529468,2096.826617,0.781722,7.96E-12,0.940108673,1.719314,25
2,15106,Prairie,39.98587,86.03817,20150603,10,63.1,76,0,0.164118444,66.28568958,0.942105509,0.965291088,0.909406051,2102.028402,0.801105,6.09E-12,0.899923005,1.708219,27
2,15106,Prairie,39.98587,86.03817,20150603,11,64.9,71,0,0.696148636,60.04491838,0.963993846,0.975019856,0.939913141,1843.192117,0.632038,6.72E-12,0.061054141,2.364358,10
2,15106,Prairie,39.98587,86.03817,20150603,12,67.6,68,0,0.342558545,36.13666151,0.973303766,0.969638309,0.943752618,1986.26506,0.884611,8.53E-12,0.91583532,1.137762,9
2,15106,Prairie,39.98587,86.03817,20150603,13,69.4,64,0,0.566286046,41.83767204,0.975443474,0.96500244,0.941305333,1982.302271,0.847476,8.93E-12,0.939340975,1.465121,13
2,15106,Prairie,39.98587,86.03817,20150603,14,69.1,65,0,0.177085349,71.05873021,0.959085829,0.960806498,0.921495897,2100.848,0.766516,6.36E-12,0.999195511,1.876657,15
2,15106,Prairie,39.98587,86.03817,20150603,15,70.3,66,0,0.022837236,63.85477343,0.960838493,0.975899312,0.937681624,1951.884102,0.877738,6.79E-12,0.983560671,1.010978,42
2,15106,Prairie,39.98587,86.03817,20150603,16,69.4,67,0,0.133733308,38.51403264,0.973807768,0.966061277,0.940757976,1850.561316,0.887941,8.56E-12,0.935674417,1.043901,10
2,15106,Prairie,39.98587,86.03817,20150603,17,73,61,0,0.711825044,33.25805072,0.978094997,0.970183972,0.948932089,1931.464931,0.808752,9.17E-12,0.908553486,1.704946,9
2,15106,Prairie,39.98587,86.03817,20150603,18,71.8,62,0,0.040255467,54.59953885,0.929287316,0.968684845,0.90018654,2094.493259,0.823536,5.84E-12,0.990685911,1.517935,30
2,15106,Prairie,39.98587,86.03817,20150603,19,70.9,66,0,0.814205535,32.16612261,0.986124353,0.970388489,0.956923721,1846.24811,0.890563,1.10E-11,0.189978018,1.126311,3
2,15106,Prairie,39.98587,86.03817,20150603,20,71.4,62,0,0.046061544,50.28650043,0.898624188,0.968667536,0.870468078,2170.722573,0.844496,2.99E-12,0.99062119,1.465813,22
2,15106,Prairie,39.98587,86.03817,20150603,21,66.7,73,0,0.99903232,37.02802308,0.980225166,0.968766026,0.94960884,1854.117871,0.585415,9.57E-12,0.823723161,2.462369,14
2,15106,Prairie,39.98587,86.03817,20150603,22,61.9,82,0,1,30.45085839,0.980835985,0.971243717,0.952630788,1884.352699,0.362761,9.69E-12,0.885574924,2.826649,4
2,15106,Prairie,39.98587,86.03817,20150603,23,59.2,90,0,1,32.07637082,0.980066903,0.968837317,0.949525388,1988.436086,0.442738,9.51E-12,0.962890834,2.731575,6
2,15106,Prairie,39.98587,86.03817,20150604,0,57.4,94,0,1,27.96187015,0.980899475,0.97623421,0.957587625,1827.809297,0.350714,9.72E-12,0.741657487,2.844899,2
2,15106,Prairie,39.98587,86.03817,20150604,1,56.5,96,0,1,28.70756083,0.980619147,0.972646536,0.953795816,1868.063279,0.417101,9.67E-12,0.840592563,2.769002,2
2,15106,Prairie,39.98587,86.03817,20150604,2,55.8,97,0,0.632088252,31.19468077,0.979405775,0.969573219,0.94960561,2000.450899,0.659233,9.45E-12,0.978966289,2.292519,7
2,15106,Prairie,39.98587,86.03817,20150604,3,54.7,97,0,1,33.0799924,0.978720202,0.969774187,0.949137588,2046.065245,0.429065,9.40E-12,0.982903719,2.763134,13
2,15106,Prairie,39.98587,86.03817,20150604,4,55.6,98,0,0.582349526,31.02305989,0.97999959,0.973003272,0.953542808,1887.736707,0.787457,9.58E-12,0.792813887,1.782577,6
2,15106,Prairie,39.98587,86.03817,20150604,5,56.7,98,0,0.814979679,32.10523256,0.980121474,0.973550239,0.954197495,1949.23279,0.843056,9.55E-12,0.77634665,1.50161,7
2,15106,Prairie,39.98587,86.03817,20150604,6,57.7,98,0,0.998838785,41.60801097,0.979658579,0.968612732,0.948909772,2100.315495,0.707862,9.51E-12,0.916189298,2.131965,11
2,15106,Prairie,39.98587,86.03817,20150604,7,59,96,0,0.923940391,36.85508017,0.980775057,0.969610223,0.950969522,1972.786585,0.763119,9.69E-12,0.651018624,1.926398,8
2,15106,Prairie,39.98587,86.03817,20150604,8,61.9,92,0,0.302496613,57.88391028,0.909997793,0.970965872,0.883576801,2481.198599,0.529447,4.06E-12,0.992140667,2.57359,27
2,15106,Prairie,39.98587,86.03817,20150604,9,65.3,83,0,0.970776079,44.63558382,0.980771139,0.975353565,0.956598626,2153.07233,0.528802,9.76E-12,0.973438252,2.599657,20
2,15106,Prairie,39.98587,86.03817,20150604,10,71.4,68,0,0.712792723,40.60203732,0.973105813,0.973823642,0.947633447,2249.32506,0.806228,8.17E-12,0.997962905,1.714174,10
2,15106,Prairie,39.98587,86.03817,20150604,11,73.2,62,0,0.999806464,40.30010567,0.978874174,0.9731922,0.952632712,2188.307449,0.530961,9.30E-12,0.987951426,2.568887,17
2,15106,Prairie,39.98587,86.03817,20150604,12,75.7,60,0,0.746855042,38.24092454,0.963715708,0.968146086,0.93301759,2115.242785,0.772507,6.68E-12,0.998072904,1.867487,10
2,15106,Prairie,39.98587,86.03817,20150604,13,77.9,54,0,0.034836462,31.90242931,0.970243346,0.970635674,0.941752805,1825.963548,0.945959,7.93E-12,0.757338473,0.257305,6
2,15106,Prairie,39.98587,86.03817,20150604,14,81.1,48,0,0.042577898,30.58995884,0.977098745,0.973339222,0.951048532,1796.051451,0.948934,9.09E-12,0.242716205,0.225661,3
2,15106,Prairie,39.98587,86.03817,20150604,15,82.2,44,0,0.023224308,31.12996951,0.975575304,0.973310629,0.949537813,1804.115185,0.950937,8.92E-12,0.052487214,0.144204,7
2,15106,Prairie,39.98587,86.03817,20150604,16,84.4,41,0,0.083026901,36.38020307,0.974861377,0.966055936,0.94177062,1819.179028,0.930285,8.58E-12,0.743635188,0.512472,13
2,15106,Prairie,39.98587,86.03817,20150604,17,83.8,41,0,0.019740662,31.56518714,0.961592525,0.970473829,0.933200379,1851.074305,0.952825,6.47E-12,0.594231728,0.064496,5
2,15106,Prairie,39.98587,86.03817,20150604,18,83.5,36,0,0.921230888,41.57048364,0.977954768,0.970645018,0.949246924,2171.422553,0.817245,9.06E-12,0.906691897,1.666856,13
2,15106,Prairie,39.98587,86.03817,20150604,19,82.9,39,0,1,44.81306852,0.958136709,0.971211508,0.930553398,2183.364194,0.542714,6.04E-12,0.998108493,2.558179,17
2,15106,Prairie,39.98587,86.03817,20150604,20,76.6,53,0,1,34.14792704,0.980396968,0.969000677,0.950005326,1854.610359,0.558435,9.59E-12,0.923381187,2.526296,8
2,15106,Prairie,39.98587,86.03817,20150604,21,72.3,59,0,1,33.86015601,0.979299391,0.970305482,0.950219568,1872.881083,0.654228,9.44E-12,0.856929188,2.300711,4
2,15106,Prairie,39.98587,86.03817,20150604,22,70.9,65,0,1,34.01361909,0.980270052,0.966166958,0.947104534,1924.23427,0.420157,9.59E-12,0.973823844,2.751257,4
2,15106,Prairie,39.98587,86.03817,20150604,23,70.5,67,0,1,32.28712859,0.979975399,0.968263205,0.948874121,1870.224195,0.265032,9.53E-12,0.979686669,2.91954,2
2,15106,Prairie,39.98587,86.03817,20150605,0,69.3,75,0,1,31.88485801,0.979923337,0.969456397,0.949992947,1883.815967,0.324011,9.56E-12,0.94095234,2.861143,4
2,15106,Prairie,39.98587,86.03817,20150605,1,69.1,77,0,1,31.64956866,0.979779912,0.968138165,0.948562326,1852.431065,0.320744,9.43E-12,0.94320346,2.865084,2
2,15106,Prairie,39.98587,86.03817,20150605,2,69.3,80,0,1,33.60045487,0.975801391,0.966174155,0.942794085,1933.588938,0.215107,8.83E-12,0.99195924,2.965625,6
2,15106,Prairie,39.98587,86.03817,20150605,3,66.9,84,0,1,34.58657331,0.975404937,0.96757852,0.943780866,1983.313981,0.248271,8.58E-12,0.994482566,2.937194,7
2,15106,Prairie,39.98587,86.03817,20150605,4,64,90,0,1,33.44275695,0.976135061,0.964609723,0.94158937,1987.339154,0.243834,8.85E-12,0.989620922,2.940065,5
2,15106,Prairie,39.98587,86.03817,20150605,5,62.1,91,0,1,35.80418575,0.978745308,0.968145932,0.947568289,1984.112247,0.583937,9.28E-12,0.976489019,2.482834,13
2,15106,Prairie,39.98587,86.03817,20150605,6,61.7,95,0,0.437971744,70.13184136,0.894188484,0.966987919,0.864669461,2898.444984,0.622371,2.17E-12,0.969547078,2.386933,12
2,15106,Prairie,39.98587,86.03817,20150605,7,66.4,88,0,0.969808399,36.24525087,0.980706458,0.970473876,0.951749998,1908.30072,0.781767,9.69E-12,0.563431779,1.791868,11
2,15106,Prairie,39.98587,86.03817,20150605,8,72.5,82,0,0.82814012,44.88855713,0.980322115,0.965093387,0.94610239,2029.081196,0.773634,9.63E-12,0.861127771,1.863637,17
2,15106,Prairie,39.98587,86.03817,20150605,9,76.6,77,0,0.922779176,44.28933561,0.97975795,0.977605908,0.95781716,2166.601351,0.71028,9.52E-12,0.947871381,2.143341,16
2,15106,Prairie,39.98587,86.03817,20150605,10,81.1,66,0,0.783626863,41.70785674,0.974944396,0.963846104,0.939696358,2192.62868,0.896792,8.49E-12,0.996580882,1.044328,13
2,15106,Prairie,39.98587,86.03817,20150605,11,82.2,57,0,0.46177666,38.09318171,0.970853718,0.961540931,0.933515588,2094.676308,0.906286,7.98E-12,0.990763367,0.921785,12
2,15106,Prairie,39.98587,86.03817,20150605,12,83.7,55,0,0.059415522,32.19880862,0.966642951,0.973745501,0.941264225,1843.200767,0.944078,7.32E-12,0.755007864,0.354309,6
2,15106,Prairie,39.98587,86.03817,20150605,13,84.7,48,0,0.065802206,35.28789928,0.961795596,0.96741095,0.930451592,1869.787212,0.927293,7.11E-12,0.935051222,0.656394,4
2,15106,Prairie,39.98587,86.03817,20150605,14,86.2,46,0,0.463518483,39.48979862,0.979986887,0.965775508,0.946447333,1817.526372,0.889482,9.61E-12,0.099138325,1.143289,13
2,15106,Prairie,39.98587,86.03817,20150605,15,86.4,48,0,0.016644087,34.58022049,0.962216004,0.970987142,0.934299368,1864.127136,0.952188,6.48E-12,0.442872941,0.078345,9
2,15106,Prairie,39.98587,86.03817,20150605,16,85.1,51,0,0.081285078,35.10151486,0.970185652,0.971232823,0.94227615,1868.784166,0.940303,7.97E-12,0.593264434,0.320573,8
2,15106,Prairie,39.98587,86.03817,20150605,17,83.8,51,0,0.031933424,35.89091962,0.964289321,0.969017854,0.934413568,1860.863471,0.943418,7.06E-12,0.858676866,0.325548,9
2,15106,Prairie,39.98587,86.03817,20150605,18,81.3,56,0,0.248500097,37.71768804,0.960791216,0.970087806,0.932051842,2042.625502,0.902689,6.53E-12,0.989294679,0.89865,7
2,15106,Prairie,39.98587,86.03817,20150605,19,78.3,52,0,0.273466228,48.49119204,0.948761143,0.967532522,0.917957262,2042.201341,0.884573,5.41E-12,0.9577677,1.10574,27
2,15106,Prairie,39.98587,86.03817,20150605,20,73.2,61,0,0.742790788,37.88558413,0.974339397,0.965269973,0.940500564,1909.832367,0.882742,8.60E-12,0.948947885,1.183347,12
2,15106,Prairie,39.98587,86.03817,20150605,21,69.3,69,0,0.026514418,33.25424384,0.948996025,0.974725743,0.925010856,1842.16568,0.953098,5.19E-12,0.536127144,0.063522,7
2,15106,Prairie,39.98587,86.03817,20150605,22,67.3,74,0,0.947938843,33.4484876,0.978567019,0.971190324,0.950374821,1886.526607,0.87729,9.37E-12,0.898878721,1.268447,5
2,15106,Prairie,39.98587,86.03817,20150605,23,64.9,79,0,1,39.2143859,0.970563324,0.966948298,0.938484554,2155.583246,0.597969,7.80E-12,0.996961691,2.463273,14
2,15106,Prairie,39.98587,86.03817,20150613,0,71.4,90,0,0.96884072,33.82637321,0.9788425,0.965343402,0.944919149,1902.833218,0.885987,9.38E-12,0.955516637,1.057295,2
2,15106,Prairie,39.98587,86.03817,20150613,1,72,88,0,1,33.26436016,0.980707613,0.968696295,0.950007831,1849.011353,0.477131,9.69E-12,0.891729071,2.655717,3
2,15106,Prairie,39.98587,86.03817,20150613,2,72.3,87,0,0.996903426,31.64117707,0.979371597,0.969839894,0.949833646,1864.297252,0.836209,9.42E-12,0.892547639,1.551135,3
2,15106,Prairie,39.98587,86.03817,20150613,3,71.4,90,0,1,39.86380658,0.95615411,0.960785131,0.918658652,2173.62683,0.707201,6.36E-12,0.99869381,2.145395,8
2,15106,Prairie,39.98587,86.03817,20150613,4,71.8,90,0,0.933617186,40.82506622,0.964995545,0.961636277,0.927974724,2239.113722,0.874724,6.57E-12,0.998745746,1.263936,19
2,15106,Prairie,39.98587,86.03817,20150613,5,71.1,92,0,1,38.70701834,0.969791561,0.962858129,0.933771688,2226.330962,0.406806,7.93E-12,0.997721824,2.789466,14
2,15106,Prairie,39.98587,86.03817,20150613,6,69.8,94,0,1,50.61127097,0.97131624,0.963570793,0.93593196,2298.699322,0.463792,7.74E-12,0.997287595,2.682943,19
2,15106,Prairie,39.98587,86.03817,20150613,7,70.2,95,0,0.652409522,51.63832206,0.969854921,0.964874232,0.935788023,2121.423395,0.88233,8.71E-12,0.997470566,1.179415,21
2,15106,Prairie,39.98587,86.03817,20150613,8,73.8,90,0,0.817689181,47.62375632,0.97389196,0.962063491,0.936945899,2286.220502,0.871923,8.50E-12,0.993468347,1.163127,19
2,15106,Prairie,39.98587,86.03817,20150613,9,76.8,85,0,0.401199923,45.1724255,0.956121926,0.965793436,0.92341628,2149.440763,0.879722,6.04E-12,0.988730452,1.12486,15
2,15106,Prairie,39.98587,86.03817,20150613,10,81.1,79,0,0.418231082,46.30250515,0.967941066,0.965057728,0.934119007,1997.326003,0.882403,7.40E-12,0.987623274,1.16811,14
2,15106,Prairie,39.98587,86.03817,20150613,11,84.6,71,0,0.013160441,35.27752421,0.960035096,0.973402154,0.934500231,1929.422508,0.953671,6.48E-12,0.693284304,0.050041,9
2,15106,Prairie,39.98587,86.03817,20150613,12,86.7,67,0,0.18695568,34.20768905,0.966818743,0.971043585,0.938823139,1870.66874,0.937048,7.34E-12,0.825343911,0.513619,7
2,15106,Prairie,39.98587,86.03817,20150613,13,86.5,66,0,0,30.848995,0.960150319,0.976134742,0.937236084,1866.833355,0.954452,6.38E-12,0.158866166,0.006397,9
2,15106,Prairie,39.98587,86.03817,20150613,14,86.4,64,0,0.007354364,33.18102214,0.941934552,0.97561083,0.91896155,1914.255616,0.953433,3.89E-12,0.284749397,0.046324,9
2,15106,Prairie,39.98587,86.03817,20150613,15,89.8,56,0,0,29.57989553,0.965132714,0.976166761,0.942130476,1864.484117,0.954545,7.08E-12,0.289160031,0,5
2,15106,Prairie,39.98587,86.03817,20150613,16,89.8,57,0,0,29.27562918,0.95030927,0.979602925,0.930925741,1842.62006,0.954545,5.03E-12,0.186988639,0,3
2,15106,Prairie,39.98587,86.03817,20150613,17,88.9,57,0,0.000193536,32.9462839,0.963582024,0.975725761,0.940191803,1872.162883,0.953305,6.83E-12,-0.364934151,0.072141,6
2,15106,Prairie,39.98587,86.03817,20150613,18,87.4,58,0,0.047803368,60.62896287,0.939699878,0.965548968,0.907326247,1997.288102,0.78192,4.16E-12,0.925600957,1.810584,30
2,15106,Prairie,39.98587,86.03817,20150613,19,87.3,58,0,0.044706793,57.82150937,0.962830933,0.960471639,0.924771805,2072.741572,0.79463,6.79E-12,0.921445717,1.725567,21
2,15106,Prairie,39.98587,86.03817,20150613,20,85.1,62,0,0.043158506,36.59405086,0.969995901,0.971011738,0.941877406,1880.214206,0.929225,7.64E-12,0.832540506,0.568232,10
2,15106,Prairie,39.98587,86.03817,20150613,21,82.8,65,0,0.051674086,64.43788357,0.946642566,0.969915911,0.918163687,1875.965742,0.660889,6.39E-12,0.96940726,2.006784,32
2,15106,Prairie,39.98587,86.03817,20150613,22,81.9,67,0,0.024966131,32.46788383,0.967787502,0.973785737,0.942417666,1844.128063,0.954376,7.32E-12,0.611550201,0.013587,3
2,15106,Prairie,39.98587,86.03817,20150613,23,80.2,72,0,0.533772015,31.96410958,0.969882994,0.971175316,0.941926424,1830.638296,0.937142,7.76E-12,0.813009194,0.514568,2
2,15106,Prairie,39.98587,86.03817,20150614,0,79,74,0,0.031933424,32.27174678,0.948464896,0.971591542,0.921520471,1864.804938,0.95247,5.03E-12,0.773914896,0.108863,1
2,15106,Prairie,39.98587,86.03817,20150614,1,77.7,77,0,0.053609445,31.57690619,0.970316624,0.972836413,0.943959344,1825.598144,0.953605,8.02E-12,0.731842337,0.047319,3
2,15106,Prairie,39.98587,86.03817,20150614,2,77.2,79,0,0.463518483,33.56019403,0.971981461,0.970537909,0.943344855,1894.482229,0.920302,7.99E-12,0.90436253,0.752928,3
2,15106,Prairie,39.98587,86.03817,20150614,3,76.1,82,0,0.493323011,31.21824615,0.970913213,0.972891942,0.944593641,1819.044029,0.939331,8.08E-12,0.755137662,0.43314,2
2,15106,Prairie,39.98587,86.03817,20150614,4,72.7,92,0.05,0.560867041,38.56225653,0.968048584,0.969393817,0.938420313,2114.024522,0.861641,7.42E-12,0.996614004,1.269465,8
2,15106,Prairie,39.98587,86.03817,20150614,5,71.6,94,0.05,1,38.34691141,0.966188351,0.966562598,0.933881522,2101.016219,0.44154,7.00E-12,0.998420849,2.731433,10
2,15106,Prairie,39.98587,86.03817,20150614,6,72.3,94,0.05,1,50.01657804,0.977530838,0.973171671,0.951305319,2270.755478,0.612114,9.03E-12,0.993023252,2.416569,20
2,15106,Prairie,39.98587,86.03817,20150614,7,73,92,0.05,0.202245016,50.78665948,0.949905812,0.965156003,0.916807296,2058.732061,0.863431,5.46E-12,0.98358772,1.315476,29
2,15106,Prairie,39.98587,86.03817,20150614,8,74.1,90,0.05,0.16431198,52.44958885,0.950746023,0.9640474,0.916564232,2154.280216,0.829219,4.83E-12,0.979257213,1.501694,24
2,15106,Prairie,39.98587,86.03817,20150614,9,76.8,86,0.05,0.027482098,49.44765145,0.954765738,0.973875109,0.929822587,2156.247558,0.760329,5.71E-12,0.9595392,1.549273,35
2,15106,Prairie,39.98587,86.03817,20150614,10,77.7,85,0.05,0.210373524,35.25343618,0.970504179,0.965452268,0.936975461,1888.39293,0.937674,7.92E-12,0.906064203,0.507444,9
2,15106,Prairie,39.98587,86.03817,20150614,11,79.2,80,0.05,0.003096574,33.10126985,0.96649253,0.97745453,0.944702502,1854.807859,0.954249,7.29E-12,0.431819345,0.019218,9
2,15106,Prairie,39.98587,86.03817,20150614,12,81,78,0.05,0.028643313,36.63728669,0.960342582,0.970672018,0.932177671,1934.94858,0.950631,6.53E-12,0.659895509,0.173285,8
2,15106,Prairie,39.98587,86.03817,20150614,13,82.6,72,0.05,0.051287014,34.93929538,0.954442018,0.973700273,0.929340453,2017.900092,0.946567,5.59E-12,0.670238428,0.297328,9
2,15106,Prairie,39.98587,86.03817,20150614,14,84.2,70,0.05,0.147280821,42.22219128,0.958359948,0.974501582,0.933923286,2196.503858,0.926969,5.98E-12,0.927073104,0.669058,20
2,15106,Prairie,39.98587,86.03817,20150614,15,83.1,71,0.05,0.092510161,38.54156537,0.961245335,0.966729657,0.929264373,2088.798526,0.923088,6.45E-12,0.94796361,0.754913,14
2,15106,Prairie,39.98587,86.03817,20150614,16,85.5,66,0.05,0.069479388,58.72940689,0.962356833,0.961104044,0.924925044,2083.628144,0.781744,6.57E-12,0.932359072,1.791361,22
2,15106,Prairie,39.98587,86.03817,20150614,17,78.6,82,0.05,0.092703697,37.17141586,0.969253679,0.97963901,0.949518714,2077.163649,0.902612,7.81E-12,0.542870709,0.870634,5
2,15106,Prairie,39.98587,86.03817,20150614,18,77.4,85,0.06,0.092897232,63.268172,0.955612351,0.965385269,0.922534087,1926.447752,0.76015,6.55E-12,0.944522587,1.802809,19
2,15106,Prairie,39.98587,86.03817,20150614,19,80.4,80,0.06,0.40178053,35.21545075,0.977440787,0.969925173,0.948044424,1845.377659,0.918888,9.12E-12,0.83749553,0.702144,12
2,15106,Prairie,39.98587,86.03817,20150614,20,80.2,80,0.06,0.217147281,37.73598983,0.978229921,0.968059202,0.946984476,1903.976773,0.877552,9.37E-12,0.928985011,1.200738,7
2,15106,Prairie,39.98587,86.03817,20150614,21,79,83,0.06,0.051093478,36.83685848,0.964744952,0.980315757,0.945754678,1853.04036,0.939234,6.87E-12,0.526185946,0.393763,5
2,15106,Prairie,39.98587,86.03817,20150614,22,75.6,89,0.09,0.174956454,37.08827899,0.969915062,0.9703069,0.941115277,1964.200191,0.892701,7.68E-12,0.994060242,1.097724,5
2,15106,Prairie,39.98587,86.03817,20150614,23,75,82,0.09,0.000580608,33.8030581,0.96368601,0.979305602,0.943743108,1884.76098,0.954545,6.86E-12,0.2998406,0,3
2,15106,Prairie,39.98587,86.03817,20150615,0,73.2,88,0,0.13644281,31.86496538,0.962564159,0.971954424,0.935568492,1846.726852,0.952954,7.07E-12,0.798788042,0.087469,2
2,15106,Prairie,39.98587,86.03817,20150615,1,72.9,90,0,0.094058448,31.20883022,0.968596715,0.974598398,0.943992806,1825.544516,0.950312,7.57E-12,0.796605518,0.184718,3
2,15106,Prairie,39.98587,86.03817,20150615,2,72.9,90,0,0.107025353,32.3106427,0.964811506,0.968467354,0.934388447,1877.721863,0.903884,6.83E-12,0.968349582,0.91739,3
2,15106,Prairie,39.98587,86.03817,20150615,3,72.3,91,0,0.268821366,36.43261472,0.96084473,0.965638427,0.927828594,2019.194299,0.895585,6.24E-12,0.996363987,0.996442,9
2,15106,Prairie,39.98587,86.03817,20150615,4,71.8,93,0,0.993419779,30.72496873,0.978326961,0.971113692,0.950066707,1836.610541,0.83236,9.32E-12,0.930926881,1.559295,1
2,15106,Prairie,39.98587,86.03817,20150615,5,71.1,95,0.01,0.790400619,36.46933314,0.972608651,0.966945555,0.940459612,2005.034941,0.878125,8.14E-12,0.996926908,1.08811,6
2,15106,Prairie,39.98587,86.03817,20150615,6,71.4,96,0.04,0.435649313,42.55412627,0.965052695,0.964624716,0.930913681,2012.362601,0.883652,7.02E-12,0.973521746,1.135939,9
2,15106,Prairie,39.98587,86.03817,20150615,7,71.4,96,0.17,0.108380105,54.75110555,0.929426308,0.95329995,0.886022052,2106.706365,0.793369,4.32E-12,0.942354057,1.752665,16
2,15106,Prairie,39.98587,86.03817,20150615,8,71.8,97,0.26,0.999419392,36.45386366,0.980775064,0.963474478,0.944951743,1866.972034,0.808198,9.73E-12,0.908083976,1.725552,4
