,AcouOccupancyR,Bioac,Ht,Hf,ACI,AEI,M,NDSI,ADI,NPIC,ASA,BN,SNR,AA,CAE,ADAE,RMS,NA,wav
131,0.003148986,47.97393783,0.97809083,0.967268839,1669.36245,0.953695,9.31E-12,-0.866903788,0.046769,2,0.058721093,0.003703704,0.392298808,0.315095454,0.614285714,0.047789907,539.1594159,-49.09531555,9219_New/009219_20150514_100000.wav
132,0.016335367,53.33495026,0.976210149,0.966313838,1678.235807,0.939213,8.95E-12,-0.690416658,0.44449,2,0.054296719,0.003703704,0.436920379,0.293642984,0.55,0.060010013,545.5064673,-13.32943672,9219_New/009219_20150514_110000.wav
133,0.009053336,48.54805724,0.976432849,0.96609794,1661.812459,0.946949,9.17E-12,-0.769440346,0.223918,3,0,0.003703704,0.355399817,0.093091911,0.192857143,0.061919879,384.7062523,56.22319251,9219_New/009219_20150514_120000.wav
134,0.037984649,48.71538906,0.978478324,0.966596758,1676.202525,0.937289,9.40E-12,-0.809145983,0.400402,6,0,0.003703704,0.291934689,0.147215115,0.121428571,0.038244631,406.4059061,-35.78961113,9219_New/009219_20150514_130000.wav
135,0.001574493,51.10021288,0.978889973,0.965167631,1647.33359,0.954479,9.57E-12,-0.948452848,0.00544,2,0.154419424,0.003703704,0.478558866,0.618382208,1,0.062487208,770.0717758,-24.8127514,9219_New/009219_20150514_140000.wav
136,0.786459358,46.84615346,0.987013735,0.963567542,1668.530462,0.942787,1.15E-11,-0.977259903,0.367678,5,0.201951021,0.003703704,0.06061798,0.017122614,1,0.036657886,826.8564171,29.74299811,9219_New/009219_20150514_150000.wav
137,0.000590435,43.99244849,0.968993647,0.968253374,1658.555854,0.954545,8.28E-12,-0.902698667,0,1,0,0.003703704,0.573802175,0.118283802,0.328571429,0.078745933,472.2626578,-75.15522193,9219_New/009219_20150514_160000.wav
138,0.000787247,42.75170257,0.979242055,0.968317969,1649.019479,0.953059,9.57E-12,-0.915181506,0.060711,4,0,0.003703704,0.274555876,0.02381421,0.007142857,0.046439909,280.5992873,-1.064728388,9219_New/009219_20150514_170000.wav
139,0.001968117,44.12859255,0.976129796,0.968547991,1651.110103,0.954532,8.97E-12,-0.871089455,0.001453,0,0.001246362,0.003703704,0.401957977,0.192678607,0.3,0.049757046,448.2305924,-9.168632472,9219_New/009219_20150514_180000.wav
140,0.047037985,47.0887949,0.979625426,0.968962602,1666.156222,0.930511,9.67E-12,-0.776938208,0.529607,7,0,0.003703704,0.111813721,0.010824641,0,0,237.3188828,5.182398229,9219_New/009219_20150514_190000.wav
141,0.179885849,42.60660155,0.980716225,0.969335292,1672.364905,0.942566,9.88E-12,-0.894457722,0.27882,3,0,0,0,0,0,0,191.0120798,4.512781964,9219_New/009219_20150514_200000.wav
142,0.333792561,45.05255835,0.980325827,0.964003751,1692.420094,0.895647,9.81E-12,-0.612895523,1.060967,3,0,0,0,0,0,0,170.8431861,-2.604502972,9219_New/009219_20150514_210000.wav
143,0.052155088,36.99316042,0.980835385,0.968913396,1655.223899,0.954367,9.93E-12,-0.914418357,0.014213,0,0,0,0,0,0,0,180.6395134,5.050361545,9219_New/009219_20150514_220000.wav
144,0.091911041,37.4552763,0.980859278,0.969171396,1653.971731,0.954025,9.92E-12,-0.880647106,0.035249,0,0,0,0,0,0,0,155.6574957,2.2870782,9219_New/009219_20150514_230000.wav
145,0.080495965,38.25398031,0.980454347,0.969958877,1650.744457,0.954545,9.81E-12,-0.883050699,0,0,0,0,0,0,0,0,174.8341986,-4.556981116,9219_New/009219_20150515_000000.wav
146,0.099980319,37.65408813,0.980651735,0.970377759,1654.398059,0.952538,9.87E-12,-0.843112508,0.07038,0,0,0,0,0,0,0,142.0031267,13.73801431,9219_New/009219_20150515_010000.wav
147,0.000787247,37.64902793,0.979612509,0.971276667,1650.072103,0.954545,9.59E-12,-0.805906288,0,0,0,0,0.060420908,0.000590435,0,0,159.5242284,4.272122507,9219_New/009219_20150515_020000.wav
148,0.003936233,39.36940787,0.980065032,0.971875883,1654.064872,0.954545,9.68E-12,-0.773825806,0,0,0,0,0.006651062,0.000196812,0,0,140.1067916,23.50504229,9219_New/009219_20150515_030000.wav
149,0.012005511,35.76765493,0.980848226,0.970664498,1656.809408,0.95448,9.87E-12,-0.806401221,0.005944,0,0,0,0,0,0,0,125.1897282,3.464032101,9219_New/009219_20150515_040000.wav
150,0.11198583,37.45915234,0.980804518,0.969574667,1653.14491,0.954514,9.91E-12,-0.908909148,0.002391,0,0,0,0,0,0,0,172.3075737,4.777708198,9219_New/009219_20150515_050000.wav
151,0.076559732,41.05725245,0.980927085,0.969158018,1664.618152,0.949151,9.87E-12,-0.90123962,0.202124,3,0,0,0,0,0,0,214.3553963,7.512841071,9219_New/009219_20150515_060000.wav
152,0.288329069,56.25138786,0.980564577,0.963427804,1695.073769,0.826716,9.88E-12,-0.749910892,1.578019,4,0,0.003703704,0.16282738,0.08935249,0,0,385.3909104,17.9935996,9219_New/009219_20150515_070000.wav
153,0.205668176,50.74238451,0.98077218,0.962772271,1685.934427,0.918724,9.90E-12,-0.876828938,0.755767,5,0.025868224,0.003703704,0.190801487,0.21806731,0.042857143,0.023219955,457.283023,17.78142951,9219_New/009219_20150515_080000.wav
154,0.534934068,60.0565035,0.980796455,0.962936222,1682.015471,0.805024,9.90E-12,-0.71131128,1.676466,10,0.006442532,0.003703704,0.187241919,0.147411927,0.007142857,0.023219955,425.1763132,14.38193456,9219_New/009219_20150515_090000.wav
155,0.303089943,58.82026504,0.980399966,0.962786446,1745.707357,0.769453,9.79E-12,-0.686774082,1.841638,10,0,0.003703704,0.175028174,0.061011612,0,0,361.4061994,7.177560288,9219_New/009219_20150515_100000.wav
156,0.000984058,52.39547837,0.960185048,0.964545042,1658.238311,0.954039,7.31E-12,-0.849628271,0.02894,6,0.001306864,0.003703704,0.696250622,0.138358591,0.478571429,0.087334755,606.2749197,5.908868806,9219_New/009219_20150515_110000.wav
157,0.000393623,60.18100615,0.960664332,0.963045489,1749.934825,0.941383,8.17E-12,-0.619280026,0.356418,9,0,0.003703704,1,0.06671915,0.042857143,0.15866969,679.0523821,-7.873503039,9219_New/009219_20150515_120000.wav
158,0.000590435,52.87738718,0.967086451,0.969022304,1665.533576,0.954516,8.12E-12,-0.6646645,0.002884,2,0,0.003703704,0.589990982,0.087581185,0.228571429,0.111020408,451.2152026,590.2081709,9219_New/009219_20150515_130000.wav
159,0.229088762,45.13465499,0.980839926,0.970153116,1673.152483,0.901687,9.91E-12,-0.822471454,0.77524,8,0,0,0,0,0,0,182.7630845,2.947454369,9219_New/009219_20150515_140000.wav
160,0.12635308,45.32314375,0.98083813,0.96766,1661.424567,0.908985,9.93E-12,-0.795266887,0.769773,6,0,0,0,0,0,0,165.9777394,6.662603511,9219_New/009219_20150515_150000.wav
161,0.161385554,47.67760077,0.980659411,0.96719908,1674.212137,0.899284,9.92E-12,-0.651863792,0.95091,8,0,0,0,0,0,0,169.6299268,88.28483715,9219_New/009219_20150515_160000.wav
162,0.006101161,51.08594901,0.97202541,0.96600574,1672.382453,0.948708,8.30E-12,-0.854736523,0.137862,6,0,0.003703704,0.412776218,0.147018303,0.457142857,0.049705215,435.6398097,128.2759813,9219_New/009219_20150515_170000.wav
163,0.049990159,45.26301324,0.979879441,0.968588401,1676.046721,0.945434,9.72E-12,-0.881811061,0.256367,1,0,0,0.073280405,0.001574493,0,0,199.8516517,-1.15646814,9219_New/009219_20150515_180000.wav
164,0.014564062,43.34904477,0.980817359,0.968755189,1653.385295,0.947124,9.97E-12,-0.816290965,0.191817,3,0,0,0.008204005,0.000196812,0,0,150.7041231,0.300727285,9219_New/009219_20150515_190000.wav
165,0.048415666,39.5058904,0.975041902,0.971724899,1652.034238,0.951072,8.85E-12,-0.84162257,0.126359,6,0,0.003703704,0.139348723,0.008069278,0,0,175.3781747,3.281168431,9219_New/009219_20150515_200000.wav
166,0.08699075,39.55773155,0.97958348,0.969047459,1650.310983,0.95182,9.62E-12,-0.919751019,0.104118,3,0,0,0,0,0,0,197.724921,-2.085354278,9219_New/009219_20150515_210000.wav
167,0.114347569,56.5970023,0.972785814,0.970795618,1810.510206,0.883365,8.39E-12,-0.405651486,0.9567,2,0.105243876,0.003703704,0.629352701,0.384766778,1,0.054358853,703.8703015,53.76966795,9219_New/009219_20150515_220000.wav
168,0.116118874,48.45228402,0.980602319,0.971334901,1877.683656,0.796356,9.86E-12,-0.632038492,1.575754,4,0,0,0,0,0,0,167.0908478,4.459675984,9219_New/009219_20150515_230000.wav
