,AcouOccupancyR,Bioac,Ht,Hf,ACI,AEI,M,NDSI,ADI,NPIC,ASA,BN,SNR,AA,CAE,ADAE,RMS,NA,wav
116,0.01790986,67.65194103,0.951423324,0.952359806,1770.42631,0.852595,6.75E-12,0.771516933,1.388882,12,0.101538985,0.003703704,0.910453451,0.281834285,0.757142857,0.09507038,1101.919563,-59.73534077,15106_PreEvent/015106_20150513_190000.wav
117,0.001377682,42.16168047,0.970735843,0.964089484,1685.737551,0.953867,7.97E-12,-0.947045333,0.043966,3,0.219312289,0.003703704,0.690244114,0.602440464,1,0.078573147,1101.145217,991.8565975,15106_PreEvent/015106_20150513_200000.wav
118,0.17634324,43.86198868,0.980078691,0.96678373,1686.935705,0.939189,9.75E-12,-0.927106004,0.367854,8,0,0.003703704,0.128436312,0.006297973,0,0,255.0643031,-48.96894282,15106_PreEvent/015106_20150513_210000.wav
119,0.513875221,35.36005005,0.981080942,0.967523204,1645.871125,0.951007,9.98E-12,-0.903295719,0.1645,1,0,0,0,0,0,0,148.4469202,-37.52134688,15106_PreEvent/015106_20150513_220000.wav
120,0.39814997,34.77223572,0.980727852,0.968347936,1650.746364,0.950021,9.84E-12,-0.868025611,0.198457,2,0,0,0,0,0,0,143.7820118,-36.56222315,15106_PreEvent/015106_20150513_230000.wav
121,0.00354261,35.02183895,0.974360848,0.966588562,1651.753234,0.954545,8.98E-12,-0.936223808,0,1,0,0.003703704,0.287253449,0.033064357,0.085714286,0.073529856,263.4453282,-14.41504073,15106_PreEvent/015106_20150514_000000.wav
122,0.000984058,35.92986603,0.974764582,0.968233763,1651.471769,0.954545,8.86E-12,-0.927369671,0,1,0,0.003703704,0.419717022,0.074394804,0.192857143,0.046439909,346.1655902,84.97716812,15106_PreEvent/015106_20150514_010000.wav
123,0.001574493,35.52470747,0.970901999,0.966508982,1655.664774,0.954545,8.39E-12,-0.970266764,0,1,0.013724437,0.003703704,0.608368454,0.178704979,0.485714286,0.063854875,524.5899182,365.7778765,15106_PreEvent/015106_20150514_020000.wav
124,0.001771305,36.52233563,0.964430191,0.964301799,1669.166598,0.954545,7.09E-12,-0.983702141,0,1,0.209247535,0.003703704,0.707304599,0.515646526,1,0.085116091,1158.022931,2467.337126,15106_PreEvent/015106_20150514_030000.wav
125,0.000393623,35.77808014,0.973090179,0.963993266,1651.365309,0.954545,8.58E-12,-0.96549451,0,1,0.020166179,0.003703704,0.576165509,0.201535131,0.535714286,0.057275888,512.1445588,786.1373419,15106_PreEvent/015106_20150514_040000.wav
126,0.000590435,35.80073796,0.976802901,0.963149459,1652.526388,0.954545,9.26E-12,-0.971291414,0,1,0.044045324,0.003703704,0.615220922,0.244440071,0.478571429,0.049905574,529.0895808,367.3886693,15106_PreEvent/015106_20150514_050000.wav
127,0.210391655,50.27804831,0.980466218,0.962849623,1843.428454,0.91851,9.86E-12,-0.888605998,0.744816,7,0.013125085,0.003703704,0.308822487,0.154693958,0.007142857,0.116099773,437.9357698,-49.78091575,15106_PreEvent/015106_20150514_060000.wav
128,0.000393623,48.00016807,0.978741433,0.961601703,1732.595866,0.953013,9.57E-12,-0.956997782,0.074508,6,0.138528925,0.003703704,0.593658037,0.56858886,1,0.03686677,728.3616038,726.4834525,15106_PreEvent/015106_20150514_070000.wav
129,0.089942925,53.87525938,0.933370919,0.956747303,1889.540039,0.819597,5.62E-12,0.762426412,1.65147,13,0.293137701,0.003703704,1,0.571541035,1,0.084258063,2671.969251,-348.95701,15106_PreEvent/015106_20150514_080000.wav
130,0.006101161,47.34949073,0.973458167,0.962611811,1721.507429,0.9527,8.62E-12,-0.948393845,0.063197,8,0.19132786,0.003703704,0.618388237,0.606179886,1,0.062979262,962.2715975,1093.727629,15106_PreEvent/015106_20150514_090000.wav
131,0.000393623,40.10613042,0.959872822,0.962123978,1682.234992,0.954545,7.24E-12,-0.98141393,0,2,0.226553842,0.003703704,0.97320083,0.557370596,1,0.085456339,1427.746196,2301.017948,15106_PreEvent/015106_20150514_100000.wav
132,0.000590435,42.07584874,0.967932025,0.963447673,1707.651946,0.954545,7.72E-12,-0.978552422,0,3,0.396222991,0.003703704,1,0.873056485,1,0.125294536,2310.191901,2983.062384,15106_PreEvent/015106_20150514_110000.wav
133,0.018106672,51.30193747,0.946781503,0.953813323,1728.219654,0.828085,6.86E-12,0.800456652,1.513824,21,0.217135094,0.003703704,1,0.513284786,1,0.069481933,1903.777107,99.15244439,15106_PreEvent/015106_20150514_120000.wav
134,0.016138555,71.13873812,0.966292374,0.962745706,1800.96898,0.889303,7.56E-12,0.4446675,1.036701,20,0.319691496,0.003703704,0.836992288,0.7652037,1,0.096000287,1779.486054,1076.267123,15106_PreEvent/015106_20150514_130000.wav
135,0.052548711,48.82903696,0.95493921,0.951224368,1961.959294,0.854841,6.86E-12,0.717796334,1.432236,9,0.30790703,0.003703704,0.977639528,0.715607164,1,0.083048391,2175.408232,1916.80133,15106_PreEvent/015106_20150514_140000.wav
136,0.001968117,43.05989829,0.967687386,0.964021551,1691.658561,0.95443,7.56E-12,-0.955704204,0.009759,4,0.111574252,0.003703704,0.617533448,0.347372564,1,0.074502528,772.2201593,72.15971055,15106_PreEvent/015106_20150514_150000.wav
137,0.065144657,76.30259944,0.915443307,0.962781839,1786.631779,0.778029,4.88E-12,0.834373974,1.724155,18,0.138066925,0.003703704,1,0.115725251,0.164285714,0.332146308,1775.963105,-320.9276488,15106_PreEvent/015106_20150514_160000.wav
138,0.004133045,41.78762563,0.973921049,0.963702667,1674.786025,0.953275,8.79E-12,-0.927628168,0.063913,4,0,0.003703704,0.52044374,0.129698878,0.35,0.056391318,447.6473355,289.7984245,15106_PreEvent/015106_20150514_170000.wav
139,0.049990159,69.5295439,0.952476995,0.959120649,1787.652369,0.81824,5.99E-12,0.780559616,1.594474,12,0.268650393,0.003703704,1,0.532965952,1,0.115276371,1774.857982,821.8912797,15106_PreEvent/015106_20150514_180000.wav
140,0.033457981,64.61872951,0.94623862,0.964984453,1721.162966,0.860002,6.74E-12,0.790473452,1.384835,17,0.102796207,0.003703704,0.957420331,0.240897461,0.578571429,0.1023398,1259.287735,285.9008221,15106_PreEvent/015106_20150514_190000.wav
141,0.083841763,68.67308859,0.902620896,0.960835983,1775.427463,0.795783,3.71E-12,0.830421903,1.702193,22,0.239528667,0.003703704,0.97554175,0.147608738,0.2,0.361567865,2610.475878,-1078.600521,15106_PreEvent/015106_20150514_200000.wav
142,0.330249951,39.30453228,0.980672239,0.968260359,1690.439817,0.951007,9.84E-12,-0.948747053,0.124286,2,0,0,0,0,0,0,235.3691102,-53.48185602,15106_PreEvent/015106_20150514_210000.wav
143,0.252312537,37.14536378,0.980846411,0.966936261,1657.651011,0.953973,9.88E-12,-0.961067269,0.036401,2,0,0,0.032752888,0.001968117,0,0,262.002016,-63.51924411,15106_PreEvent/015106_20150514_220000.wav
144,0.281834285,39.17525952,0.980663413,0.960763941,1647.519403,0.942293,9.86E-12,-0.781689137,0.397872,4,0,0,0.047424741,0.003739421,0,0,263.3104634,-1.359278343,15106_PreEvent/015106_20150514_230000.wav
145,0.218657745,36.75541512,0.980432362,0.9687434,1654.476711,0.954545,9.81E-12,-0.963568832,0,1,0,0,0.084917152,0.007478843,0,0,270.3166236,81.30082752,15106_PreEvent/015106_20150515_000000.wav
146,0.085219445,37.19549598,0.980597098,0.966605336,1649.996578,0.95354,9.84E-12,-0.944418195,0.056922,1,0,0,0.032648192,0.000787247,0,0,226.5769283,-38.80452012,15106_PreEvent/015106_20150515_010000.wav
147,0.000984058,36.45721821,0.971164253,0.967047246,1652.630055,0.954545,8.26E-12,-0.941247931,0,1,0,0.003703704,0.45523049,0.140917142,0.421428571,0.056672432,439.7833355,423.4008018,15106_PreEvent/015106_20150515_020000.wav
148,0.001771305,36.47727364,0.962032408,0.967988748,1658.723295,0.954545,7.37E-12,-0.940718239,0,1,0,0.003703704,0.514710642,0.109427278,0.414285714,0.077266401,467.075115,227.6690108,15106_PreEvent/015106_20150515_030000.wav
149,0.001968117,37.33373813,0.979518685,0.968850569,1658.217331,0.9535,9.61E-12,-0.910805436,0.06142,3,0,0.003703704,0.128077325,0.00354261,0,0,201.8883174,-33.03130218,15106_PreEvent/015106_20150515_040000.wav
150,0.002558551,38.06617151,0.979955478,0.968850453,1674.671327,0.954513,9.72E-12,-0.946558662,0.003198,1,0,0.003703704,0.20324965,0.009643771,0.014285714,0.023219955,243.3044849,78.43204023,15106_PreEvent/015106_20150515_050000.wav
151,0.001377682,50.2168425,0.975642101,0.965170338,1816.490305,0.952768,9.01E-12,-0.895310426,0.083631,8,0.113345713,0.003703704,0.561884903,0.413698091,1,0.060160792,697.7177197,-218.2394359,15106_PreEvent/015106_20150515_060000.wav
152,0.042117693,55.22898134,0.936432621,0.948369085,2033.372122,0.828201,6.57E-12,0.757265913,1.54879,14,0.229518725,0.003703704,0.944632606,0.524109427,1,0.058843115,2219.677638,-813.5613898,15106_PreEvent/015106_20150515_070000.wav
153,0.071836253,47.35966192,0.980243482,0.963162184,1697.165297,0.953241,9.78E-12,-0.967838087,0.048929,10,0.103193452,0.003703704,0.337043521,0.462310569,1,0.029642495,619.2716221,-137.7993015,15106_PreEvent/015106_20150515_080000.wav
154,0.161582366,48.77053637,0.980782785,0.965463217,1777.879697,0.926423,9.90E-12,-0.965624898,0.513264,7,0.078521386,0.003703704,0.257743761,0.383585908,0.314285714,0.024803133,559.096124,-103.6268136,15106_PreEvent/015106_20150515_090000.wav
155,0.030899429,43.33092732,0.980398125,0.964839239,1687.852285,0.95426,9.81E-12,-0.97605595,0.016557,2,0.096670745,0.003703704,0.366561393,0.441842157,0.764285714,0.028862187,604.0246515,504.8270948,15106_PreEvent/015106_20150515_100000.wav
156,0.017319425,59.73015685,0.964027335,0.958265179,1792.168109,0.944526,6.98E-12,-0.517193139,0.272883,15,0.50894972,0.003703704,1,0.909860264,1,0.202369126,3605.458388,-661.012388,15106_PreEvent/015106_20150515_110000.wav
157,0.007282031,53.12850614,0.955937277,0.951350628,1872.612666,0.944775,6.10E-12,-0.836340175,0.35168,6,0.486987716,0.003703704,1,0.839401693,1,0.191534233,3705.467015,-1297.148914,15106_PreEvent/015106_20150515_120000.wav
158,0.012399134,38.83783968,0.967024109,0.961319789,1805.065503,0.954545,7.31E-12,-0.991009305,0,0,0.672388677,0.003703704,1,0.980122023,1,0.466427037,6368.344175,-1524.037113,15106_PreEvent/015106_20150515_130000.wav
159,0.002164928,51.77697246,0.973901746,0.956327468,1891.276279,0.953438,8.61E-12,-0.922958837,0.065825,4,0.606525066,0.003703704,1,0.987010431,1,0.471133885,4586.131723,-1152.792765,15106_PreEvent/015106_20150515_140000.wav
160,0.005313915,45.04751944,0.969335965,0.962011829,1705.192247,0.953039,7.77E-12,-0.966874852,0.068957,7,0.314644422,0.003703704,0.759873045,0.732532966,1,0.110718949,1607.792923,-1067.22272,15106_PreEvent/015106_20150515_150000.wav
161,0.002164928,38.47276278,0.968112466,0.964358451,1708.480703,0.954545,7.57E-12,-0.98678114,0,0,0.336036713,0.003703704,0.750795479,0.755756741,1,0.125254777,1750.407716,27.9378512,15106_PreEvent/015106_20150515_160000.wav
162,0.008462901,47.24356723,0.966261929,0.959151869,1747.26945,0.953368,7.34E-12,-0.961589619,0.064896,9,0.482461292,0.003703704,0.956073353,0.892147215,1,0.21052363,3144.179387,528.4578755,15106_PreEvent/015106_20150515_170000.wav
163,0.019877977,59.1802727,0.957811723,0.968266225,1932.773198,0.915056,6.30E-12,0.263174927,0.762073,15,0.518016422,0.003703704,1,0.879944893,1,0.207524556,4087.167442,-818.2974825,15106_PreEvent/015106_20150515_180000.wav
164,0.033851604,60.03865493,0.952858189,0.955259063,1857.715616,0.823949,6.37E-12,0.787401416,1.591413,12,0.254492909,0.003703704,1,0.552450305,1,0.100644691,1783.987695,-478.8312069,15106_PreEvent/015106_20150515_190000.wav
165,0.005510726,42.43628507,0.97268888,0.968430456,1696.65671,0.954518,8.34E-12,-0.925850337,0.002768,2,0.035513644,0.003703704,0.449220327,0.246801811,0.735714286,0.058613478,533.999459,-256.0914392,15106_PreEvent/015106_20150515_200000.wav
166,0.074591616,52.3731546,0.976461758,0.959391257,1705.685707,0.943827,9.25E-12,-0.171113123,0.242617,9,0,0.003703704,0.475473213,0.052548711,0.071428571,0.127709751,362.7616856,-122.5255808,15106_PreEvent/015106_20150515_210000.wav
167,0.001771305,41.09218777,0.971102236,0.953496854,1984.782845,0.954242,8.14E-12,-0.894754992,0.022382,0,0.525945812,0.003703704,1,0.97264318,1,0.279816806,3528.885836,287.8180311,15106_PreEvent/015106_20150515_220000.wav
168,0.10371974,46.99233318,0.978321497,0.964367427,1779.424075,0.898962,9.34E-12,-0.823000763,0.897533,6,0,0.003703704,0.220688768,0.058846684,0.007142857,0.023219955,319.2593639,-65.29339945,15106_PreEvent/015106_20150515_230000.wav
